4.9999,159.99
0,200
30,200
0,200
12.5,140
30,200
0,200
0,200
30,200
5.0661,155.77
0.00088986,199.93
30,200
30,200
0,200
0,200
30,200
0,200
0,200
0,200
0,200
0,200
30,200
0,200
30,200
30,200
30,200
0,200
0,200
30,200
0,200
0,200
0,200
0,200
0,200
30,200
0,200
0,200
30,200
30,200
0,200
30,200
30,200
0,200
0,200
0,200
0,200
0,200
30,200
30,200
30,200
30,200
30,200
0,200
5.0081,159.48
30,200
0,200
0,200
0,200
30,200
0,200
30,200
30,200
0,200
30,200
30,200
0,200
0,200
30,200
0,200
0,200
0,200
30,200
0,200
0,200
30,200
29.938,195.06
30,200
30,200
0,200
30,200
30,200
0,200
0,200
0,200
30,200
0,200
30,200
30,200
0,200
22.5,160
0,200
0,200
30,200
30,200
0,200
0,200
0,200
30,200
0,200
30,200
