4.1142,2.1868,1.1879,-0.99603
2.2018,7.7317,4.1236,-0.99942
7.7251,7.7211,7.703,-0.99984
7.6923,4.117,7.7062,-0.99991
2.1843,0.624,4.1179,-0.99967
4.0792,1.1765,4.1131,-0.99849
0.62419,7.7059,7.6562,-0.99929
7.7017,7.7373,7.705,-0.99972
4.118,4.1035,2.2092,-0.99902
4.1375,1.1686,7.7913,-0.99729
0.33303,7.6882,7.6718,-0.99957
7.7128,7.7125,1.1709,-0.99997
7.677,4.1257,4.0914,-0.99916
4.0955,2.1921,4.1017,-0.99966
0.33627,1.1613,7.7573,-0.99675
7.7298,7.7168,1.1637,-0.99931
7.7123,7.6846,4.1095,-0.99985
4.0903,4.1195,7.7166,-0.99947
2.2118,0.62653,7.6979,-0.99858
1.1765,7.7111,2.2068,-0.99887
7.6743,7.6943,4.1044,-0.99962
7.6851,4.122,7.6906,-0.99969
4.066,2.193,1.1725,-0.9979
0.62409,7.6478,4.0999,-0.9989
7.7245,7.7083,7.7204,-0.99985
7.7166,7.7013,7.6923,-0.99991
4.1214,2.1964,0.62434,-0.99986
2.1765,0.62893,4.1198,-0.99801
7.7125,7.7143,7.7057,-0.99997
7.6957,7.712,7.674,-0.99967
4.124,4.0978,2.195,-0.99965
2.2133,1.1676,4.1204,-0.99847
0.62341,7.68,7.698,-0.99976
7.6972,7.715,7.711,-0.99995
4.1453,4.1014,2.2021,-0.9985
4.1332,2.1857,4.0888,-0.99883
1.165,1.1627,7.64,-0.99777
7.7236,7.6573,1.166,-0.99904
7.7005,4.1335,4.1169,-0.99947
4.09,4.0919,7.6942,-0.99915
2.1905,1.1664,7.6659,-0.99935
7.7045,7.7069,0.62278,-0.99991
7.6789,7.7259,4.1104,-0.99968
4.1058,4.0828,7.7023,-0.99917
4.1231,1.1667,7.7297,-0.99957
7.702,7.7596,2.1794,-0.99853
7.6941,7.7136,4.1045,-0.9999
4.1038,4.1263,7.6947,-0.99968
2.1953,4.0707,2.2127,-0.99706
1.1681,1.1767,4.1373,-0.99875
7.699,7.7223,4.0935,-0.9996
7.7329,4.1066,7.7053,-0.99978
4.1129,4.1103,1.174,-0.99982
2.1929,0.62442,4.1352,-0.99943
7.6734,7.6948,7.6942,-0.99962
7.7024,7.6815,7.7078,-0.99982
2.1986,2.2066,2.2061,-0.99872
2.1876,2.1894,4.1332,-0.99936
7.6964,7.6884,7.7328,-0.99969
7.6937,7.691,7.7035,-0.99989
7.7255,4.1064,2.1931,-0.99987
4.1046,4.0873,4.0896,-0.99893
1.175,1.1783,7.7674,-0.99786
7.7032,7.7337,1.1689,-0.99977
4.1011,7.7129,4.0857,-0.99924
4.1062,4.1276,7.6559,-0.999
1.1675,2.1887,7.6565,-0.99915
2.1927,0.62258,4.0871,-0.99931
4.1287,7.7151,2.1874,-0.99956
4.0959,4.1212,7.7518,-0.99909
2.1955,0.62261,4.1032,-0.99981
7.7036,1.1653,2.1932,-0.99972
7.6973,7.6984,4.1116,-0.99996
4.0954,7.7088,7.71,-0.99975
4.1298,4.1221,7.7698,-0.99842
0.62276,1.1547,2.1909,-0.99696
7.6651,7.7191,4.1068,-0.99946
7.7006,7.7286,7.6903,-0.99978
2.1779,0.61954,4.1477,-0.99693
0.62308,2.1884,4.1342,-0.99934
7.6859,7.69,7.6829,-0.99965
7.7111,7.7216,7.7194,-0.99988
4.1259,7.6903,2.1973,-0.99966
1.177,4.0931,4.091,-0.9987
7.7012,0.62108,7.7179,-0.99953
7.7279,7.7178,7.7123,-0.99982
