4.0892,2.2111,2.2089,-0.99759
4.1195,0.33313,7.6699,-0.99956
0.62222,7.7292,7.709,-0.99968
7.7474,7.7011,1.1721,-0.99947
7.6862,4.1193,4.1088,-0.99982
4.1197,1.166,7.7186,-0.99969
2.1815,7.7065,7.6704,-0.99915
7.7078,7.7075,1.1686,-0.99997
7.6926,4.1091,4.1086,-0.99994
4.0938,4.1149,7.7024,-0.99968
4.1137,2.1784,7.7174,-0.99919
0.62229,7.7543,2.188,-0.9991
7.675,7.667,4.1296,-0.99896
7.694,4.1301,7.7064,-0.99961
4.1237,0.62607,1.1691,-0.99969
0.3345,7.6768,4.0994,-0.99929
7.7183,7.6853,4.1226,-0.99971
7.6943,4.1133,7.7245,-0.99986
4.1265,2.1759,1.1578,-0.99687
2.1909,7.7107,4.1159,-0.99995
7.7004,7.7266,7.7308,-0.99971
7.6841,4.1261,7.7256,-0.99954
4.1313,2.1843,2.2155,-0.99762
2.1811,0.62444,4.0929,-0.99915
1.1643,7.7247,7.7096,-0.9995
7.7203,7.7137,7.6734,-0.99962
4.137,4.108,2.1935,-0.99934
4.1044,2.1903,7.69,-0.99985
0.62486,7.7472,7.7339,-0.9993
7.7166,7.7357,0.62476,-0.99972
4.1209,4.126,4.0965,-0.99948
4.1323,2.1915,4.1102,-0.99955
1.17,4.1078,7.742,-0.99963
7.7043,7.7058,2.1902,-0.99997
7.7208,4.1084,2.1811,-0.99941
4.1042,2.2007,7.6481,-0.99881
2.1884,2.1858,7.7499,-0.99919
1.16,7.7133,2.1841,-0.99844
7.6905,7.7201,4.103,-0.99981
4.1041,4.1207,7.7575,-0.99913
4.0867,2.1876,1.1786,-0.99842
0.6236,7.6682,2.1908,-0.99955
7.713,7.7086,7.6996,-0.99997
7.6978,7.6837,7.716,-0.99981
4.1252,2.1916,0.62581,-0.99969
2.1848,1.1677,4.1494,-0.99825
7.6709,7.6957,7.7184,-0.99957
7.6954,7.6874,7.7007,-0.99986
4.1264,4.1039,2.1936,-0.99972
2.1752,2.1895,4.1009,-0.9987
1.1644,7.6961,7.695,-0.99954
7.7228,7.6913,7.6912,-0.9998
7.7221,4.1064,2.1833,-0.99956
2.1967,4.1308,4.1094,-0.99958
1.1732,1.169,7.7777,-0.99845
7.6943,7.6995,0.3333,-0.99993
7.7186,7.7215,2.1966,-0.99986
4.1349,4.1276,7.7085,-0.99918
2.2051,1.1701,7.7246,-0.99943
7.6977,7.7183,2.201,-0.99973
7.7077,7.6777,4.1136,-0.99976
4.1202,4.1125,7.7292,-0.99977
2.1811,2.1863,7.7372,-0.99905
7.673,7.7161,2.1874,-0.99954
7.7285,7.7094,4.1128,-0.99986
4.0991,4.1078,7.6806,-0.99966
2.1821,2.1642,0.33564,-0.99557
2.204,1.1822,4.1319,-0.99742
7.7174,7.6943,4.1312,-0.99953
4.1415,4.1285,7.7308,-0.99864
4.1137,4.1046,0.62384,-0.99994
2.1883,2.193,4.1091,-0.99991
7.7356,7.7089,7.6988,-0.99974
7.6847,7.6904,7.7065,-0.9998
4.0969,4.0957,2.177,-0.99864
2.1908,2.2005,4.0918,-0.99942
7.7328,7.6755,7.6872,-0.99944
7.704,7.7027,7.7035,-0.99999
7.6927,4.1219,0.33322,-0.99983
4.1456,2.1899,4.1342,-0.99828
1.1674,1.1791,7.6869,-0.99882
7.7141,7.7137,1.1685,-0.99994
7.7032,7.6854,4.1107,-0.99987
4.1217,4.1125,7.7275,-0.99976
2.2071,2.1952,7.7138,-0.99932
7.6813,7.6873,1.1664,-0.99956
7.6912,7.6854,4.1181,-0.99977
4.1013,4.1012,7.7146,-0.99979
2.1869,2.1983,7.7308,-0.9996
7.7054,0.62219,2.2077,-0.99911
7.7125,7.686,4.1087,-0.99987
4.1137,4.1137,7.6648,-0.9995
2.1952,4.1266,7.6959,-0.99972
1.1804,2.1996,4.1004,-0.99847
7.7383,7.762,4.1042,-0.9988
7.6668,7.7135,7.6998,-0.99953
4.1332,4.0997,0.62594,-0.99927
2.2092,2.1798,4.1044,-0.99845
7.7316,7.7088,7.707,-0.99982
7.7163,7.7046,7.7286,-0.99983
4.103,4.0975,2.2064,-0.99916
2.1853,2.1992,4.1068,-0.99964
7.7604,1.1681,7.7087,-0.99913
7.7343,7.6824,7.7151,-0.9996
4.1051,7.7237,2.194,-0.99988
4.123,4.1084,4.1108,-0.99986
0.33355,2.1977,7.7529,-0.99928
7.723,7.7629,0.6217,-0.99875
4.1076,7.7232,4.1206,-0.99982
4.1236,4.0951,4.1082,-0.99959
1.1678,4.1375,7.671,-0.99891
7.7785,0.62408,0.33173,-0.9983
7.724,7.6811,4.1205,-0.99965
4.0909,7.678,7.7049,-0.99937
2.1823,4.1137,7.7068,-0.99958
7.7531,2.1977,2.2007,-0.99913
7.7053,7.7161,4.1039,-0.99992
7.6936,7.7042,7.7254,-0.99985
4.1177,4.117,7.6905,-0.99986
1.1634,2.2017,0.63091,-0.99732
7.707,7.6975,4.1158,-0.99996
7.7033,7.7072,7.7347,-0.99977
4.1336,4.0881,1.1658,-0.99875
2.2146,4.0949,4.1188,-0.99812
7.748,2.189,7.6919,-0.99939
7.6964,7.6973,7.732,-0.99976
4.0942,7.6839,2.1955,-0.99955
2.1795,4.105,4.1042,-0.99925
7.7181,2.1972,7.7009,-0.9999
7.7084,7.7057,7.7141,-0.99998
4.0847,7.7125,2.1869,-0.99915
1.1757,1.1653,7.7111,-0.99932
1.1671,2.1995,7.7107,-0.99975
7.7351,1.1791,1.1733,-0.99867
7.7114,7.7392,4.1165,-0.99966
4.1627,4.1195,4.097,-0.99716
0.33183,4.1053,7.7332,-0.99955
7.7681,0.62461,0.62233,-0.99878
7.7082,7.6949,4.1205,-0.99988
4.1159,4.118,7.728,-0.9998
2.1965,4.0895,7.6924,-0.99944
7.6973,2.1909,2.201,-0.99975
7.6753,7.6872,4.1116,-0.99963
4.1247,4.1103,2.1924,-0.99982
2.1803,4.1145,7.6754,-0.99913
1.1773,2.2092,4.141,-0.99764
7.6478,1.1751,4.1193,-0.99867
7.6852,7.7112,7.6814,-0.99969
4.0823,7.7,1.1752,-0.99884
1.1668,4.0912,2.1791,-0.99877
7.686,1.1737,7.7807,-0.99819
7.7436,7.6857,7.7253,-0.99939
4.0896,7.7062,0.62709,-0.99919
2.181,4.0961,4.0967,-0.99904
7.692,4.0999,4.0989,-0.99967
7.7178,7.6893,7.7293,-0.99973
4.1399,7.6719,2.1889,-0.9988
4.1452,7.7168,2.1906,-0.99881
0.62415,4.0918,7.6423,-0.99847
7.7454,0.62587,7.7299,-0.9993
4.1141,7.6807,2.2109,-0.99874
4.0958,7.7322,7.7349,-0.99935
1.1699,4.1216,7.6467,-0.99889
7.7515,2.2095,2.1913,-0.99851
7.7066,7.7572,2.1936,-0.99928
4.1153,7.7099,7.6978,-0.99996
2.1837,4.1239,7.7001,-0.99951
7.6481,2.1736,1.1768,-0.99716
7.6747,0.62417,4.1111,-0.99972
4.1032,7.6981,7.7377,-0.99964
2.1906,7.6996,7.6903,-0.99989
0.62917,4.125,2.1918,-0.99877
7.6901,2.2081,4.1195,-0.9991
4.1179,7.7016,7.7259,-0.99984
4.1184,7.7079,1.1706,-0.99994
1.1814,4.0857,2.2023,-0.99752
7.7011,2.184,7.7378,-0.99942
7.7359,7.7058,7.6981,-0.99974
4.0958,7.7077,1.1732,-0.99964
2.1972,4.1283,4.1224,-0.99954
7.7212,4.0968,7.692,-0.99968
7.7019,1.1671,7.6749,-0.99961
7.7202,7.7097,0.33207,-0.99981
2.1952,7.7372,4.118,-0.99967
1.1683,4.1064,7.7259,-0.99983
7.7628,2.191,7.7202,-0.99904
7.6665,7.7282,2.1999,-0.99927
4.1011,7.7344,4.1128,-0.99968
1.1732,4.1182,7.6842,-0.9997
7.6423,2.2059,1.1652,-0.998
7.7112,1.1696,4.1133,-0.99999
4.1154,7.7132,7.7542,-0.99933
2.2019,2.1993,7.6915,-0.99956
7.7252,4.1027,0.62901,-0.99886
7.7489,0.62154,4.1168,-0.99915
4.103,7.6983,7.6663,-0.99947
2.2005,7.7098,7.7237,-0.99973
0.3346,4.1516,2.2259,-0.9944
7.7038,2.1921,4.1204,-0.99991
4.1161,7.7448,7.709,-0.99956
1.1702,7.6959,7.7012,-0.99996
1.1605,4.1166,2.2069,-0.99821
7.7298,4.1113,7.6956,-0.99981
7.7079,2.1986,7.6776,-0.99967
4.1115,7.687,1.1661,-0.9997
2.185,7.7088,4.136,-0.99916
7.677,4.124,7.712,-0.99959
7.6835,2.185,7.6998,-0.99961
4.1086,7.6986,1.1738,-0.99981
1.165,7.6868,4.0765,-0.99839
7.7176,4.1048,7.6963,-0.9999
7.6786,2.1861,7.7008,-0.9996
7.7613,1.1746,0.33161,-0.99862
4.1203,7.6966,4.1082,-0.99988
2.19,4.1001,7.7224,-0.99977
7.7148,4.1187,0.62888,-0.99901
4.0908,1.1705,4.1183,-0.99954
4.1128,7.6701,7.707,-0.99963
2.1868,7.73,7.7526,-0.9991
7.7186,4.1081,1.1709,-0.99994
7.6626,2.1842,4.118,-0.99913
4.1233,7.7138,7.6898,-0.99976
2.1863,7.7102,7.6973,-0.9998
7.6958,4.0934,2.2042,-0.99924
7.7094,2.198,4.1274,-0.99966
4.0927,1.1718,7.6961,-0.9996
4.104,7.7127,7.7062,-0.99994
0.62307,7.7448,2.1866,-0.99937
7.7375,4.1214,4.11,-0.99962
7.7018,1.1672,7.7251,-0.99979
4.1318,7.6838,0.33429,-0.9992
1.178,4.0855,2.2189,-0.99634
7.7296,4.1285,7.7103,-0.99955
7.6963,2.1921,7.7558,-0.99928
4.0939,7.7387,2.1839,-0.9991
2.1991,7.6605,4.0955,-0.99905
7.6712,7.6992,7.714,-0.99962
7.6874,4.1282,7.7109,-0.99961
4.1177,1.162,2.1867,-0.99901
2.1844,7.6614,4.1171,-0.99912
1.1739,0.33001,7.6178,-0.99623
7.7105,4.1061,1.1705,-0.99997
7.6703,4.1236,4.0986,-0.99933
4.1257,7.7321,4.1029,-0.99954
1.1652,7.6989,7.6981,-0.99967
7.7457,4.1256,0.62428,-0.99936
7.6636,2.1906,4.0905,-0.99904
4.127,0.62219,4.1305,-0.99921
2.1931,7.7394,7.697,-0.99967
7.7275,7.71,2.1854,-0.99965
7.7197,4.0985,4.1222,-0.99967
4.122,0.6244,7.6933,-0.99984
0.62711,7.7133,7.7329,-0.99944
1.1775,7.6291,2.1807,-0.9971
7.7122,4.0918,4.128,-0.99934
7.7249,2.1829,7.7134,-0.99952
4.1039,7.7445,0.33495,-0.99898
2.1944,4.0714,2.1962,-0.99839
7.7025,4.1295,7.6809,-0.99949
7.7164,2.1913,7.6815,-0.99978
4.1301,0.6175,2.1891,-0.99763
2.2007,0.62255,4.1599,-0.99739
7.6711,7.6767,7.7199,-0.99935
7.7161,4.1158,7.7224,-0.99988
4.1131,1.1856,1.1721,-0.99704
4.1275,7.6725,4.1103,-0.99942
1.1693,7.7403,7.7021,-0.99966
7.7675,4.1181,7.7221,-0.99884
4.1013,2.2142,4.1107,-0.9984
4.1382,0.62258,4.105,-0.99913
1.1677,7.7078,7.6969,-0.9999
7.7279,4.1424,1.1712,-0.9989
7.6721,2.1897,4.1119,-0.99963
4.1021,2.1926,7.7248,-0.99982
2.1905,7.6993,7.7347,-0.99973
7.7152,7.6908,2.1816,-0.99944
7.716,4.1075,4.1323,-0.99952
7.7056,2.1847,7.7268,-0.99962
4.1084,7.7045,7.7058,-0.99999
