7.7064,7.7215,4.1124,-0.99993
7.7035,4.0968,7.6836,-0.99965
4.1171,2.1752,0.62601,-0.99868
2.1978,7.7038,4.1343,-0.9994
7.7164,7.7094,7.7005,-0.99996
7.7332,4.0953,7.6886,-0.99946
4.1338,4.1119,2.1981,-0.99942
4.108,1.1664,4.1149,-0.99981
1.1768,7.7523,7.7428,-0.9985
7.704,7.7177,7.6988,-0.99995
4.122,4.131,4.0973,-0.99931
4.0892,0.62961,7.7181,-0.99825
1.1735,7.6754,7.7289,-0.99945
7.7073,7.6779,0.62394,-0.99977
7.6985,4.0942,4.1112,-0.9997
4.1,2.1905,7.698,-0.99983
2.1953,0.62658,7.7347,-0.99952
7.6678,7.6867,2.1943,-0.99947
2.1854,4.1309,1.1746,-0.99915
4.0958,4.1239,7.7248,-0.99951
2.1815,1.1703,7.6933,-0.99947
0.62125,7.7107,2.2064,-0.99902
7.7378,7.7064,4.1185,-0.99967
7.7081,4.0974,7.6804,-0.99962
4.0848,2.2138,1.173,-0.99775
0.62664,7.754,4.1128,-0.99911
7.6837,7.7033,4.1106,-0.99985
7.6678,4.1176,7.7018,-0.99954
4.0981,2.1898,1.1644,-0.99939
2.1676,0.62585,4.1008,-0.99748
7.7297,7.6991,7.7056,-0.99983
7.6963,7.7202,7.7049,-0.99992
4.09,4.0818,2.1822,-0.99827
2.1854,0.62687,4.1442,-0.99842
0.62189,7.7365,7.7462,-0.99907
7.6798,7.746,7.7114,-0.99935
4.1113,4.1064,4.1464,-0.99877
4.1066,2.1876,4.1172,-0.99983
0.62312,0.33237,7.6427,-0.99874
7.6955,7.7203,1.173,-0.99981
7.7439,7.7276,2.1952,-0.99946
4.1099,4.124,7.6614,-0.99927
1.1699,1.1607,7.7464,-0.99847
7.6689,7.6882,2.1995,-0.99938
7.7049,7.7256,4.1149,-0.99988
4.1237,4.1189,7.7425,-0.99942
2.1722,2.1759,7.703,-0.99738
7.7168,7.7309,2.1825,-0.9994
7.7006,7.7079,4.1094,-0.99999
4.103,4.096,7.6994,-0.99969
2.2,2.1688,0.62084,-0.99725
1.1643,2.1981,2.2034,-0.99916
7.6962,7.7083,4.0994,-0.99983
7.7106,4.136,7.7115,-0.99938
4.1246,2.1768,0.62472,-0.99887
