3.0036,2.0012,200
-3.7661,-3.2832,199.99
3.6007,-1.8444,199.99
2.9589,2.009,199.94
3.0005,2.0073,200
3.5908,-1.861,200
-2.8225,3.1301,199.99
3.0065,1.974,199.99
-2.7993,3.1368,200
3.5914,-1.8186,199.98
3.0041,1.9836,200
2.9877,2.0512,199.96
-2.8091,3.1249,200
3.5854,-1.918,199.93
-3.7627,-3.277,199.99
3.0173,2.0077,199.99
-2.8216,3.1219,199.99
2.9763,2.0266,199.98
-3.7707,-3.2806,200
3.021,2.0018,199.98
-3.7825,-3.276,200
2.9934,2.0252,199.99
-2.8037,3.142,200
2.9991,2.0302,199.98
2.9882,1.9982,199.99
3.0003,1.9811,199.99
2.9895,2.0201,199.99
-3.764,-3.2937,199.98
2.9977,2.0215,199.99
2.9853,1.9966,199.99
3.5914,-1.8464,200
-2.8066,3.1413,200
2.9883,2.0168,199.99
2.9914,2.0237,199.99
2.9759,1.9907,199.97
-3.7553,-3.2752,199.97
3.0067,1.9748,199.99
-2.7699,3.1548,199.94
3.0012,1.9834,200
3.0069,2.0163,199.99
-3.7851,-3.2897,200
-3.7999,-3.284,199.98
2.9957,2,200
2.9895,1.9964,199.99
3.5707,-1.8475,199.99
-3.769,-3.2737,199.99
3.0233,2.0047,199.98
3.5773,-1.8453,200
-3.7499,-3.2662,199.95
3.014,1.9791,199.99
3.5977,-1.8759,199.98
2.9809,2.0282,199.98
-3.7989,-3.2935,199.98
2.9917,2.001,200
3.596,-1.8642,199.99
2.985,1.9972,199.99
-3.7669,-3.2671,199.99
3.6053,-1.8799,199.97
3.5826,-1.8361,200
-3.7682,-3.2761,199.99
3.0091,1.9765,199.99
3.0096,2.0201,199.99
2.9692,1.9876,199.96
3.6162,-1.8619,199.95
3.585,-1.8928,199.97
-2.8176,3.1432,199.99
3.0039,1.998,200
-2.8042,3.1499,199.99
2.9966,1.9856,200
3.5783,-1.8603,200
-2.7992,3.1079,199.98
-2.8034,3.1244,200
-2.8212,3.1315,199.99
-2.7693,3.1326,199.96
2.98,2.0228,199.99
3.5746,-1.8177,199.98
2.9901,1.9947,199.99
-2.8153,3.1288,200
3.5934,-1.8336,199.99
-2.796,3.1206,199.99
2.9817,2.0144,199.99
3.5868,-1.833,200
3.0133,2.0033,199.99
2.9953,1.9851,199.99
-3.7864,-3.2913,200
3.0174,2.0052,199.99
-2.8091,3.1335,200
3.5634,-1.7892,199.94
3.5844,-1.8028,199.97
-3.7771,-3.278,200
2.9994,2.0361,199.98
-3.7712,-3.3052,199.97
-3.7681,-3.3154,199.94
3.586,-1.8626,200
-3.7684,-3.2795,199.99
-2.8025,3.1449,199.99
2.9839,2.0111,199.99
2.9796,2.0086,199.99
3.5918,-1.8185,199.98
-2.7984,3.1462,199.99
