30,200
0,200
0,200
30,200
5.0353,157.74
30,200
30,200
0,200
0,200
0,200
30,200
0,200
12.5,140
5.0064,159.59
29.931,194.46
0,200
30,200
30,200
0.11762,190.59
30,200
30,200
0,200
0,200
30,200
0,200
0,200
5,160
0,200
0,200
30,200
5.1067,153.17
0,200
30,200
30,200
0,200
5.0798,154.89
30,200
0,200
0,200
0,200
0,200
0,200
30,200
30,200
30,200
30,200
30,200
0,200
0.084679,193.23
30,200
0,200
0,200
0,200
30,200
0,200
30,200
5.0512,156.72
0,200
30,200
30,200
0,200
0.076731,193.86
30,200
0,200
0,200
0,200
30,200
0,200
30,200
30,200
0,200
30,200
30,200
0,200
30,200
30,200
0,200
0,200
0,200
30,200
0,200
30,200
30,200
0,200
0,200
30,200
0,200
30,200
30,200
30,200
0,200
0,200
30,200
0,200
30,200
30,200
0,200
22.5,160
30,200
0,200
