4.9974,159.83
0,200
30,200
13.196,200
0,200
0,200
22.505,159.85
22.506,159.79
30,200
0,200
30,200
30,200
12.601,200
4.9992,159.95
0,200
29.971,200
0,200
0,200
5.0008,159.95
29.943,200
30,200
30,200
0,200
30,200
30,200
12.419,200
0,200
0,200
30,200
12.511,200
0,200
0,200
30,200
30,200
30,200
0,200
30,200
29.96,200
30,200
0,200
30,200
30,200
30,200
0,200
0,200
29.957,200
22.472,159.1
30,200
0,200
30,200
30,200
12.517,200
4.9995,159.97
30,200
30,200
12.511,200
12.652,200
0,200
22.5,160
22.498,159.92
30,200
0,200
30,200
30,200
12.536,200
5.0015,159.9
30,200
30,200
12.504,200
11.592,200
0,200
30,200
22.503,159.89
30,200
0,200
22.474,159.18
30,200
30,200
0,200
30,200
30,200
12.724,200
0,200
0,200
30,200
30,200
11.008,200
0,200
22.502,159.95
30,200
30,200
0,200
30,200
30,200
12.453,200
11.579,200
0,200
30,200
12.72,200
12.5,140
