-0.62156,-0,-0.019904,0.91319,0
-0.62,-0,0.028828,0.91231,0
-0.35203,-0.016667,0.13839,0.38727,0
-0.60667,-0,-0.073354,0.91455,0
-0.60333,-0,0.022517,0.91168,0
-0.61667,-0,-0.071037,0.91732,0
-0.53333,-0.0066667,-0.15923,0.93189,0
-0.57055,-0.0066667,0.19002,0.72212,0
-0.59667,-0.0033333,0.23928,0.82357,0
-0.53286,-0.01,0.148,0.50742,0.089899
-0.48,-0.013333,-0.079911,0.82964,0
-0.59333,-0.0033333,-0.1445,0.92433,0
-0.61333,-0,-0.11809,0.91896,0
-0.60951,-0,-0.10347,0.9198,0
-0.61911,-0,0.011932,0.91369,0
-0.42333,-0.01,-0.0057894,0.94697,0
-0.44333,-0.01,-0.035182,0.94366,0
-0.5621,-0.0033333,0.080381,0.91617,0
-0.60667,-0,-0.087307,0.91442,0
-0.61,-0,-0.075181,0.91427,0
-0.60667,-0,-0.080806,0.91447,0
-0.60667,-0,-0.083861,0.91445,0
-0.53,-0.0066667,0.078568,0.79944,0
-0.56104,-0.0066667,0.23267,0.82425,0
-0.61,-0,-0.17652,0.91956,0
-0.61,-0,-0.07057,0.9185,0
-0.59667,-0.0033333,0.2007,0.90401,0
-0.58333,-0.0033333,-0.1547,0.92642,0
-0.61016,-0,-0.047579,0.91347,0
-0.5935,-0.0033333,-0.099172,0.9213,0
-0.59333,-0.0033333,-0.15074,0.92442,0
-0.57,-0.0066667,-0.15875,0.92876,0
-0.61667,-0,-0.07331,0.91754,0
-0.6,-0.0033333,0.27518,0.82392,0
-0.62,-0,-0.068867,0.91391,0
-0.51757,-0.0066667,-0.20089,0.93376,0
-0.60667,-0,-0.045005,0.91502,0
-0.61,-0,-0.16275,0.91938,0
-0.61,-0,-0.13799,0.91911,0
-0.59667,-0.0033333,0.14895,0.9051,0
-0.59828,-0.0033333,0.17163,0.91013,0
-0.59667,-0.0033333,0.19401,0.90424,0
-0.52333,-0.01,0.073185,0.80151,0
-0.61667,-0,0.0091168,0.91305,0
-0.55667,-0.0066667,-0.20408,0.93007,0
-0.59667,-0.0033333,0.17145,0.90461,0
-0.51364,-0.01,-0.032993,0.82817,0
-0.61333,-0,-0.012048,0.91286,0
-0.58,-0.0033333,-0.1483,0.92681,0
-0.60667,-0,-0.16418,0.92024,0
-0.60667,-0,-0.071498,0.91841,0
-0.61867,-0,-0.045538,0.91265,0
-0.56667,-0.0066667,0.24172,0.72093,0
-0.62,-0,-0.087705,0.9176,0
-0.60667,-0,-0.16735,0.9203,0
-0.60451,-0,-0.027361,0.91352,0
-0.57667,-0.0066667,-0.14939,0.92762,0
-0.59667,-0.0033333,-0.13716,0.92088,0
-0.61909,-0,-0.0099352,0.91316,0
-0.52667,-0.0066667,0.086794,0.79902,0
-0.61333,-0,-0.060543,0.91342,0
-0.53667,-0.0066667,0.19324,0.90223,0
-0.59333,-0.0033333,-0.14734,0.92322,0
-0.56,-0.0066667,0.16677,0.72227,0
-0.44528,0.01,0.23317,0.49064,0.5206
-0.60333,-0.0033333,-0.087497,0.92165,0
-0.57667,-0.0066667,-0.15451,0.92755,0
-0.61333,-0,-0.067882,0.91712,0
-0.55714,-0.0066667,0.23994,0.82534,0
-0.62,-0,-0.043269,0.91263,0
-0.56333,-0.0066667,-0.17481,0.92961,0
-0.53667,-0.0066667,0.1954,0.90207,0
-0.52333,-0.01,-0.014315,0.82739,0
-0.62798,-0,0.099478,0.91072,0
-0.55667,-0.0066667,-0.16905,0.93026,0
-0.60667,-0,-0.091963,0.91823,0
-0.61667,-0,-0.072191,0.91741,0
-0.59333,-0.0033333,-0.15873,0.92314,0
-0.62,-0,-0.026299,0.91254,0
-0.59667,-0.0033333,0.1576,0.90537,0
-0.59333,-0.0033333,-0.17769,0.9237,0
-0.46287,0.0033333,0.26352,0.34782,0.44161
-0.58,-0.0033333,-0.16584,0.92713,0
-0.59333,-0.0033333,-0.15456,0.92318,0
-0.6,-0.0033333,-0.1329,0.92183,0
-0.60333,-0,0.027934,0.91161,0
-0.60754,-0.0033333,0.16179,0.91016,0
-0.52,-0.01,0.20001,0.79073,0
-0.48667,-0.01,-0.021308,0.79591,0
-0.61,-0,-0.08748,0.91868,0
-0.59667,-0.0033333,0.16276,0.90517,0
-0.39,-0.01,0.11541,1,0.061832
-0.6,-0.0033333,-0.15346,0.92273,0
-0.55333,-0.0033333,0.19694,0.90598,0
-0.60667,-0,-0.16632,0.92028,0
-0.56333,-0.0066667,-0.16475,0.92937,0
-0.62268,-0,-0.030963,0.91321,0
-0.59,-0.0033333,-0.13365,0.92549,0
-0.39333,-0.0066667,0.17863,1,0.14718
-0.47667,-0.013333,0.10743,0.80777,0
