3.5685,-1.8195,199.98
3.0118,1.9547,199.97
3.0183,2.0378,199.95
-2.7983,3.1138,199.99
-2.7861,3.1309,199.99
3.5944,-1.8253,199.99
3.5818,-1.8408,200
3.5924,-1.8233,199.99
3.5774,-1.8127,199.98
-3.7918,-3.3005,199.98
-2.7923,3.1087,199.97
-2.7986,3.116,199.99
3.5858,-1.853,200
-2.7786,3.1406,199.97
3.581,-1.866,199.99
3.0338,1.9717,199.96
2.9787,2.0298,199.98
2.986,2.0121,199.99
-2.7784,3.1573,199.95
2.9929,1.9756,199.98
3.0062,2.0099,200
-3.783,-3.2954,199.99
2.9965,2.0079,200
3.5743,-1.8652,199.99
2.9695,2.0596,199.94
2.9985,2.0175,200
3.0131,1.9686,199.99
-2.8277,3.1436,199.98
-3.7683,-3.3041,199.97
3.5805,-1.8067,199.98
3.6004,-1.8296,199.98
3.0075,2.0004,200
3.0182,1.9758,199.99
3.5644,-1.87,199.97
3.5739,-1.804,199.97
3.0219,2.0214,199.96
-2.7875,3.1283,199.99
2.9725,1.9998,199.97
3.0166,2.0055,199.99
3.5876,-1.861,200
3.015,1.9993,199.99
3.0254,1.9727,199.98
3.5694,-1.8803,199.97
3.5748,-1.8229,199.99
-3.7811,-3.2991,199.99
3.0405,1.9848,199.95
-2.7862,3.1276,199.99
3.5716,-1.8864,199.97
3.5793,-1.8334,200
-2.8047,3.1264,200
3.5765,-1.8532,200
2.9792,2.0124,199.99
2.9678,2.03,199.97
3.5932,-1.8281,199.99
-3.7701,-3.2941,199.99
3.0309,1.953,199.96
-2.7984,3.1663,199.95
2.9847,2.0259,199.99
3.0126,2.0101,199.99
-2.8169,3.1428,199.99
-3.7741,-3.2875,200
-2.8152,3.1227,199.99
-3.7476,-3.28,199.94
-2.8041,3.122,200
2.9969,2.0428,199.97
3.5654,-1.8339,199.98
3.0285,2.006,199.97
2.996,2.0216,199.99
3.5612,-1.839,199.97
-3.766,-3.2743,199.99
3.5815,-1.8418,200
3.0156,2.0178,199.98
-3.8099,-3.294,199.95
-2.7689,3.1615,199.92
-2.8341,3.156,199.95
3.577,-1.8235,199.99
-3.7904,-3.287,199.99
-2.7903,3.1343,199.99
2.9903,1.9974,200
2.9902,1.9688,199.97
-3.7732,-3.2806,200
3.591,-1.834,199.99
-2.7853,3.1161,199.98
-2.8002,3.1341,200
2.9833,2.0198,199.99
3.579,-1.7986,199.97
3.5766,-1.8395,200
3.0021,2.0118,200
3.5934,-1.8574,200
-3.7652,-3.2968,199.97
2.9801,2.0218,199.99
3.5696,-1.8467,199.99
3.5872,-1.8156,199.98
3.6003,-1.8638,199.98
3.5725,-1.8458,199.99
-3.7599,-3.2935,199.97
2.9912,1.986,199.99
3.5652,-1.8543,199.98
-3.7699,-3.2844,199.99
-2.8219,3.1491,199.98
