0.10015,0.99998
0.099684,0.99993
0.29968,0.99992
0.69995,1
0.49996,1
0.29999,1
0.69976,0.99996
0.50061,0.99972
0.49998,1
0.29995,1
0.29998,1
0.10002,1
0.3,1
0.90003,1
0.70016,0.99998
0.69986,0.99999
0.50001,1
0.099972,1
0.099964,1
0.29998,1
0.30162,0.99805
0.30002,1
0.49998,1
0.50002,1
0.29992,0.99999
0.50017,0.99998
0.1001,0.99999
0.90002,1
0.69991,0.99999
0.70025,0.99995
0.69997,1
0.30013,0.99999
0.49963,0.9999
0.69978,0.99997
0.10145,0.99844
0.89984,0.99998
0.10003,1
0.29978,0.99996
0.89977,0.99996
0.70008,1
0.90094,0.99935
0.49963,0.9999
0.90004,1
0.29998,1
0.30001,1
0.50054,0.99978
0.89935,0.99969
0.70005,1
0.89994,1
0.89996,1
0.90001,1
0.69996,1
0.69971,0.99994
0.90013,0.99999
0.69996,1
0.099806,0.99997
0.69997,1
0.10004,1
0.099965,1
0.2998,0.99997
0.29916,0.99948
0.89997,1
0.29992,1
0.29995,1
0.3,1
0.50032,0.99992
0.10039,0.99989
0.49999,1
0.3,1
0.30009,0.99999
0.49999,1
0.10002,1
0.9,1
0.50024,0.99996
0.10008,1
0.69992,0.99999
0.30005,1
0.29998,1
0.29998,1
0.90004,1
0.099972,1
0.69991,0.99999
0.10022,0.99996
0.50001,1
0.69715,0.99399
0.49997,1
0.90005,1
0.89999,1
0.29984,0.99998
0.2999,0.99999
0.10069,0.99965
0.099567,0.99986
0.50007,1
0.90002,1
0.90028,0.99994
0.69999,1
0.099864,0.99999
0.6995,0.99981
0.49991,0.99999
0.1,1
