-0.80314,-7.7196,186.42
-7.7034,-7.0851,186.67
5.4875,4.8655,186.55
-0.80177,-1.4223,186.71
-7.0822,-1.4247,186.73
5.4775,-1.4203,186.61
4.858,-7.0803,186.71
4.8674,-7.0837,186.53
-1.4311,-7.0854,186.64
5.485,-7.6999,186.56
-7.0822,-7.7116,186.7
-0.81072,4.849,186.3
4.8667,-0.80388,186.53
-7.7057,5.4935,186.47
-0.79753,-1.4161,186.52
5.487,-1.4211,186.66
-7.0898,-1.4205,186.59
-7.6974,-7.0856,186.44
5.4901,-1.4246,186.61
-0.79579,-1.4163,186.5
4.8493,-7.0745,186.37
5.4868,-1.4304,186.63
-7.085,-1.4165,186.55
5.4837,4.8656,186.6
-0.8026,4.853,186.66
-7.0811,-7.7125,186.68
-0.7925,-7.7145,186.51
-0.80121,4.8573,186.73
-7.0811,-7.7107,186.7
-7.0915,4.851,186.47
4.8782,-0.81078,185.54
5.4953,-7.7112,186.37
5.4808,-1.4204,186.67
-0.79933,4.8601,186.72
5.4802,-1.4289,186.68
4.8515,5.487,186.59
-7.0776,-7.7117,186.63
4.8634,5.4815,186.66
-1.4253,-0.79861,186.72
4.8622,-0.79722,186.67
-0.79347,4.8649,186.52
-0.79732,4.8585,186.71
-7.7096,-0.7915,186.56
-7.7136,-0.79722,186.64
-1.4217,-7.0927,186.52
-7.7061,-0.81029,186.5
4.8548,5.4826,186.71
-7.7081,-0.79134,186.55
-1.4276,5.4939,186.45
-7.0892,4.8666,186.49
4.8703,-7.081,186.36
-7.0812,4.8394,185.92
4.859,5.4801,186.71
-7.7116,-0.7978,186.69
4.8634,-0.79879,186.66
5.4907,4.8602,186.59
4.8642,5.466,186.02
-7.7115,5.4769,186.63
4.8599,-0.80011,186.72
-7.7046,-0.7901,186.47
4.8571,5.4789,186.69
-7.7084,-7.0781,186.67
-7.7086,5.4838,186.73
-1.4268,5.4984,186.19
4.8612,-0.79579,186.66
5.4786,4.8616,186.66
-7.0836,-7.6948,186.31
-7.7148,-0.81255,186.3
-1.4245,5.4767,186.64
4.8498,-7.0833,186.57
-7.0872,4.8592,186.7
-1.4218,-7.0856,186.7
-7.6989,5.4848,186.52
4.8618,5.4883,186.63
-7.7155,-0.78898,186.33
-0.79687,-7.713,186.65
-0.79399,4.8599,186.63
-7.0901,4.8568,186.63
-7.7053,-7.0719,186.41
4.8655,-7.0747,186.43
-1.4327,-7.0895,186.52
-7.0913,-1.4308,186.52
-1.4221,5.4899,186.6
-0.80988,-1.4192,186.45
-0.80372,4.8475,186.45
-7.0934,-1.4323,186.39
-0.81417,-7.7098,186.3
-1.4228,-0.80724,186.61
-7.708,5.4784,186.69
-7.708,5.4816,186.73
-7.0744,4.8641,186.46
-1.4289,-7.0851,186.69
-7.708,-0.80112,186.73
-7.7085,-0.78919,186.46
5.4884,-1.4185,186.56
-7.699,5.482,186.53
4.8546,-0.8105,186.47
-0.79903,-1.419,186.64
-7.7119,-0.77893,185.69
-7.0909,4.8621,186.57
