-7.09,-7.7189,-186.38
-7.7302,9.4897,-157.33
-0.80028,-1.4281,-186.71
-7.7039,5.4935,-186.44
-7.7055,-0.81073,-186.47
-7.6989,2.1813,-158.24
4.8506,-7.0764,-186.49
2.2292,-0.17147,-157.33
-10,10,-157.33
-7.6431,-7.0467,-173.92
4.8588,-0.80232,-186.72
5.4654,4.8426,-185.5
-4.075,6.1814,-157.33
5.4265,-7.7548,-174.96
2.2434,-6.6186,-127.98
-10,-10,-157.33
-1.296,-4.0817,-136.94
8.8899,-0.71804,-157.33
-0.80944,4.8528,-186.48
10,10,-158.24
-0.79747,-7.7201,-186.39
10,-10,-158.24
-0.75578,-7.7264,-181.65
-7.0772,-1.4332,-186.49
-0.79141,4.8223,-183.63
-7.1323,-7.7732,-172.21
10,-10,-151.29
-7.726,5.487,-185.97
-7.7994,-7.077,-168.22
-1.4772,-7.0888,-180.49
3.1253,9.098,-151.29
-7.6825,5.4415,-181.41
10,-5.8226,-158.24
-10,10,-158.24
-7.1228,10,-158.24
-7.7265,-0.75293,-181.08
10,3.468,-151.29
-10,-10,-158.24
-10,10,-158.24
7.7662,2.1452,-151.29
10,-10,-158.24
7.4273,10,-157.33
-10,-10,-151.29
10,-10,-157.33
-7.7972,5.554,-159.24
10,10,-128.73
-0.74031,4.7881,-168.34
-7.7133,5.4258,-179.47
9.3925,0.17372,-158.24
-10,10,-157.33
-10,10,-158.24
5.4946,4.8741,-185.83
-10,-10,-158.24
10,10,-158.24
-10,-10,-158.24
-1.0845,10,-157.33
-4.0628,10,-158.24
10,-2.5487,-158.24
-10,10,-158.24
-10,-10,-158.24
-10,10,-136.94
-7.671,-7.0491,-180.9
10,10,-158.24
-3.5311,10,-158.24
10,-10,-157.33
-7.7078,5.5207,-183.59
-10,10,-158.24
-10,10,-158.24
10,10,-158.24
10,10,-158.24
-7.6854,5.5398,-178.5
-10,10,-158.24
4.8423,5.4607,-185.07
10,10,-158.24
-7.7557,5.5176,-179.03
-10,10,-158.24
10,10,-151.29
5.4941,-7.7378,-184.46
-10,9.9742,-158.24
-10,10,-158.24
-10,10,-158.24
5.4741,-7.6859,-185.38
-7.6995,5.5001,-185.89
10,-10,-158.24
10,10,-157.33
5.5028,-7.7352,-184.2
-10,-10,-158.24
10,10,-158.24
-10,-10,-158.24
-10,10,-158.24
-10,10,-151.29
10,-10,-158.24
-10,-10,-158.24
-10,10,-157.33
-10,10,-158.24
10,0.3448,-151.29
-10,-10,-158.24
-7.07,-7.6609,-181.05
-10,-10,-158.24
5.4742,-7.7655,-179.13
