3.001,1.9907,200
2.9927,1.9977,200
3.0024,2.0053,200
-2.834,3.1044,199.94
3.0058,1.9931,200
2.9962,1.9997,200
2.9949,2.0068,200
3.0045,1.9949,200
3.0079,2.0019,200
2.9981,2.0046,200
-2.734,3.1041,199.81
2.9902,2.006,200
2.9935,1.9832,199.99
2.9951,1.995,200
-3.7583,-3.2625,199.97
3.0027,2.0076,200
2.9811,2.0242,199.99
3.0061,1.9981,200
3.0047,2.0004,200
2.9975,2.0097,200
2.9957,2.0119,200
3.0005,1.9922,200
3.0128,1.9885,199.99
-2.8349,3.1555,199.95
-3.7851,-3.3556,199.77
2.9981,2.0015,200
2.992,2.0045,200
3.0099,1.9851,200
3.0136,2.0051,199.99
2.9939,2.0019,200
3.0002,2,200
3.0007,1.9964,200
3.0092,2.0077,199.99
2.9969,1.9965,200
2.9902,1.9978,200
3.0027,2.0059,200
2.998,1.9798,199.99
-3.736,-3.2324,199.84
3.0075,1.996,200
3.0015,2.0104,200
2.9985,1.9995,200
3.0091,2.0127,199.99
-2.7818,3.1193,199.98
3.0028,2.0065,200
-2.8098,3.1267,200
3.5835,-1.8315,200
3.0047,2.0054,200
3.0019,1.9826,200
2.9946,2.0199,199.99
2.9865,2,199.99
3.0109,2.0042,199.99
2.9983,2.003,200
3.0062,1.9984,200
2.9954,2.0076,200
2.9828,2.0113,199.99
2.9911,2.0206,199.99
2.9954,1.9974,200
3.5523,-1.8094,199.93
-3.7896,-3.2837,199.99
2.9841,2.018,199.99
3.0078,1.9858,200
2.9955,1.9948,200
3.0076,1.9896,200
2.9973,2,200
3.0059,2.0069,200
3.0001,2.0012,200
3.0028,1.9981,200
3.0005,2.0039,200
2.9896,2.0053,200
3.0017,2.0068,200
3.0064,1.99,200
3.0029,2.0197,199.99
3.0046,1.9912,200
3.0018,1.9992,200
2.9954,2.0012,200
-3.7988,-3.1913,199.57
2.9947,2.0095,200
2.9942,2.0041,200
3.0018,1.9929,200
2.9945,2.0042,200
3.0032,1.9987,200
3.5771,-1.8047,199.97
2.9966,2.0081,200
2.9908,2.0009,200
3.0018,1.9999,200
-3.7728,-3.2812,200
2.9996,2.001,200
3.0039,1.9994,200
2.9923,2.0037,200
3.0087,2.0071,200
2.9959,1.9961,200
3.0014,2.0028,200
2.9848,2.0033,199.99
-3.7828,-3.3185,199.95
3.5686,-1.8548,199.99
-2.7975,3.1264,200
-2.7972,3.1046,199.97
-3.7663,-3.2309,199.89
2.9803,2.0093,199.99
2.9996,2.0009,200
