0.079693,1
0.079708,1
0.079688,1
0.079696,1
0.079714,1
0.079683,1
0.079691,1
0.079704,1
0.079711,1
0.079715,1
0.079714,1
0.079714,1
0.079702,1
0.079711,1
0.079698,1
0.0797,1
0.079662,1
0.079695,1
0.079714,1
0.079696,1
0.079724,1
0.079666,1
0.079702,1
0.079706,1
0.07969,1
0.079716,1
0.079688,1
0.079699,1
0.079697,1
0.079705,1
0.0797,1
0.079734,1
0.079675,1
0.079712,1
0.079697,1
0.079715,1
0.079739,1
0.079695,1
0.079711,1
0.079692,1
0.0797,1
0.079701,1
0.079683,1
0.07965,1
0.0797,1
0.079714,1
0.07959,0.99998
0.079709,1
0.079681,1
0.079706,1
0.079737,1
0.079725,1
0.079712,1
0.079719,1
0.079713,1
0.079683,1
0.079695,1
0.079711,1
0.079661,1
0.079685,1
0.079704,1
0.079688,1
0.079677,1
0.0797,1
0.079698,1
0.079697,1
0.079698,1
0.079687,1
0.079699,1
0.079688,1
0.079706,1
0.079698,1
0.079668,1
0.07967,1
0.079704,1
0.079693,1
0.079677,1
0.079684,1
0.079709,1
0.079725,1
0.079721,1
0.079698,1
0.079708,1
0.079703,1
0.079719,1
0.079699,1
0.07972,1
0.079704,1
0.079692,1
0.079667,1
0.079697,1
0.079707,1
0.079695,1
0.079705,1
0.079721,1
0.079698,1
0.079704,1
0.079721,1
0.079714,1
0.079688,1
