0.079688,1
0.079565,0.99997
0.079723,1
0.079694,1
0.079684,1
0.079793,0.99999
0.079692,1
0.079703,1
0.079696,1
0.079685,1
0.079624,0.99999
0.079685,1
0.079685,1
0.079842,0.99997
0.079694,1
0.079562,0.99997
0.07972,1
0.079883,0.99995
0.079693,1
0.079678,1
0.07973,1
0.079701,1
0.079747,1
0.079662,1
0.079595,0.99998
0.079675,1
0.079707,1
0.079741,1
0.079723,1
0.079711,1
0.079562,0.99997
0.07971,1
0.079568,0.99997
0.079637,0.99999
0.079723,1
0.079701,1
0.079666,1
0.079596,0.99998
0.079683,1
0.079684,1
0.079709,1
0.079685,1
0.079809,0.99998
0.079643,0.99999
0.079791,0.99999
0.079809,0.99998
0.079756,1
0.079767,0.99999
0.079719,1
0.079693,1
0.079689,1
0.079793,0.99999
0.079634,0.99999
0.079629,0.99999
0.079662,1
0.079711,1
0.079668,1
0.079679,1
0.079691,1
0.079549,0.99997
0.079661,1
0.079632,0.99999
0.079673,1
0.079529,0.99996
0.079631,0.99999
0.079619,0.99999
0.079643,1
0.07976,0.99999
0.079683,1
0.079735,1
0.079743,1
0.079766,0.99999
0.07967,1
0.079629,0.99999
0.079672,1
0.079691,1
0.079698,1
0.079703,1
0.079716,1
0.079765,0.99999
0.07954,0.99996
0.079688,1
0.079667,1
0.079731,1
0.079667,1
0.079762,0.99999
0.079684,1
0.079725,1
0.079572,0.99998
0.079698,1
0.079708,1
0.079736,1
0.07973,1
0.079722,1
0.079655,1
0.079907,0.99994
0.079714,1
0.079702,1
0.079679,1
0.079697,1
