-7.7042,5.5085,5.4867,-2687.1
5.47,-1.4109,-7.0992,-2689.1
4.8882,-7.0782,-0.77393,-2655.4
4.8412,-7.0797,5.5035,-2685.5
-7.0731,10,5.4735,-702.11
10,5.4844,-7.093,-702.97
-1.4319,-0.81825,-7.1054,-2681.9
-0.81637,-0.79407,4.8587,-2699.6
-7.6704,-0.81051,-7.1118,-2631.7
-7.7078,5.5047,-0.81686,-2685.1
4.8928,-0.79674,-0.82421,-2649.4
-7.0535,-0.79344,-7.7046,-2678.5
-0.7785,-7.062,-7.7326,-2659.6
-7.0931,10,-0.7999,-702.96
-7.0668,-0.77913,-7.7078,-2685.9
5.4957,-1.3842,5.4991,-2638.7
-1.3923,-7.0564,-7.068,-2641.9
-0.78683,4.8754,-0.80242,-2692.9
10,5.4828,-0.79426,-703.43
5.4527,-1.4344,5.4759,-2675.3
-7.0849,-0.78259,-7.6951,-2693.1
-7.0749,-0.79053,-7.707,-2703.6
-7.0911,-0.81568,-7.7083,-2699.6
5.4647,-0.7918,10,-700.37
-7.071,-0.79285,-7.706,-2702.1
-0.81331,-7.6964,-0.77258,-2674.5
-7.721,-0.78786,-7.0913,-2696.8
-7.0822,-0.82277,-7.7137,-2691.9
-0.83705,5.4921,-1.4048,-2649.2
-0.80334,-0.80927,-1.4302,-2705.4
-7.7226,-7.0924,5.4724,-2696.2
10,5.5054,-7.0833,-699.52
5.4889,-1.4403,-0.79935,-2700.2
-0.776,-7.704,5.5238,-2636.8
-7.0841,-0.75063,-7.7588,-2549
-7.721,5.4787,-7.0663,-2693.7
4.9035,-0.83895,-0.75826,-2538.2
-0.82271,-0.76934,4.8476,-2659
-7.0931,-0.81419,-7.6896,-2688.1
-7.7023,5.4774,-7.0604,-2689.8
-7.0844,-0.80489,-7.7071,-2708.4
4.8955,-0.83522,5.489,-2621.6
-0.79317,-1.393,-7.0914,-2670.4
-7.75,-7.1106,-7.0658,-2618.4
5.4971,5.4821,10,-702.05
-0.78973,-0.8167,10,-700.57
-1.4226,-0.83585,-7.0714,-2663.7
-7.7499,-7.1197,-0.80057,-2610.2
-7.1002,10,5.4875,-701.24
5.4831,5.4797,10,-703.65
-0.79238,-1.4223,-7.1027,-2695
-7.094,-7.0737,10,-702.03
-7.739,-7.0945,5.4905,-2672
-7.0882,-0.79256,-7.7251,-2696.9
4.8988,-0.83724,-0.76954,-2580.6
-0.81233,-7.6963,5.4361,-2629.6
-7.0904,-0.7957,-7.7136,-2705.9
-7.096,-1.426,-7.0854,-2704
-7.0837,-0.79856,-7.6881,-2695.1
-0.77157,-0.75064,-1.408,-2595.8
-7.0797,-7.1017,4.8987,-2641.8
5.4812,10,-7.0691,-701.98
5.5092,5.4775,-1.3942,-2653.8
-1.3998,-0.75584,5.4893,-2623.8
-7.0832,-1.4472,-7.0809,-2692.5
-7.1047,-7.11,-7.716,-2670.2
-0.79244,-7.0864,10,-703.15
-7.0839,-0.79389,-7.7115,-2707.4
-7.0905,-1.4503,-7.0389,-2623.9
-7.0819,10,5.4876,-703.53
5.4739,10,5.467,-700.98
-7.0989,-0.79398,-7.7096,-2700.1
5.4662,-1.4804,-7.0621,-2585.8
-7.0677,-0.79498,-7.7134,-2699.3
-7.0819,-1.4291,-7.0849,-2708.4
-7.0792,-0.79661,-7.7088,-2708
4.9148,-0.81936,-7.1129,-2561.6
-7.7204,-0.79935,-0.86569,-2567.6
-7.084,-7.6948,5.493,-2699.6
5.5045,5.5061,-7.6928,-2669
-7.0882,-0.80367,-7.7129,-2707.3
-7.1321,-1.4555,-7.0948,-2599.3
-7.076,-7.6966,5.4938,-2698.8
5.4819,10,-7.0873,-703.61
5.4711,-1.446,-0.81142,-2686.2
-1.4109,-0.77537,5.496,-2677
-7.0793,-0.78623,10,-701.94
10,-7.0822,-7.0897,-703.4
5.4667,10,-7.0788,-701.38
5.4935,-0.79825,10,-702.76
-7.0746,-0.77932,10,-699.42
-7.0822,-7.7084,-7.0448,-2661.5
-7.0922,-0.80173,-7.7183,-2703.2
-0.77139,5.4841,4.7898,-2531.2
-0.81158,-0.81065,-7.7072,-2701.6
-7.0832,-0.80118,10,-703.73
10,5.4678,5.4908,-701.32
5.483,5.5267,4.8598,-2648.1
-0.80218,-0.84019,-1.4405,-2650.1
-7.6579,-7.057,-0.7512,-2527.2
5.4625,-7.0591,4.8404,-2666.5
-7.0936,-0.80382,-7.7121,-2705
-0.78107,5.495,-7.7211,-2687.1
-7.7118,-0.76583,-0.77149,-2644.7
-7.7367,-7.1181,5.4833,-2644.2
5.4817,4.8469,-7.064,-2692.8
-0.7884,10,-7.0895,-702.26
-1.4232,-0.83705,-0.80883,-2663.3
-7.6986,-7.0956,5.4624,-2687.9
4.8355,-7.0226,-7.0839,-2576
-7.0679,-0.77979,-7.7041,-2687.3
-7.0742,-0.78567,-7.7157,-2697.6
-7.0647,-1.4368,-0.80878,-2690.9
10,-7.0777,-7.0957,-702.22
-7.0947,-0.79851,-7.6994,-2702.3
-7.0893,-0.79257,-7.6968,-2701.6
-7.0885,-0.81545,10,-701.62
-7.104,-7.7341,-7.0534,-2644.9
5.4882,10,-0.80235,-703.47
-0.81201,5.4736,4.8415,-2692.7
-0.77691,5.4751,-7.7073,-2689.7
-7.102,-1.45,-0.76908,-2646.7
-7.0878,-0.80847,-7.7061,-2706.2
-7.0981,5.4938,10,-700.97
-1.4579,5.4821,-7.0816,-2673
-7.0676,-1.4296,-7.0923,-2697.8
10,-7.078,5.481,-703.46
-7.0694,-0.85509,-7.7068,-2606.6
-7.1069,-1.4482,-7.113,-2646.2
-0.81406,-0.82265,-1.4543,-2658.9
-7.7298,-0.83323,5.5234,-2607.7
4.8107,-7.0999,-7.0656,-2616.2
10,-7.0998,-0.80445,-701.38
-0.807,-0.79473,-1.4192,-2705.5
-7.7229,-0.77657,-7.1106,-2660.6
10,-0.8106,-7.0839,-702.85
-1.4152,5.4504,-0.76026,-2621.6
-0.82055,-0.78048,-1.4354,-2679.9
-7.6923,-0.83196,5.489,-2667.2
10,-0.80743,-0.78446,-701.23
-7.0788,-0.78999,-7.6948,-2698.8
-0.81676,4.8621,5.4708,-2695.2
-7.0298,-1.4092,-7.1224,-2562.6
-7.7571,-0.80853,-7.0832,-2628.2
-7.0857,-1.4337,-7.0895,-2705.3
-7.1094,-0.80996,-7.7123,-2684
-7.084,-0.79295,-7.7142,-2706.2
-7.6974,-7.063,-7.024,-2580.8
5.5042,-7.6866,5.4915,-2676.3
5.4954,10,5.4767,-702.11
-0.75808,-1.4201,-7.0496,-2615.9
-7.1285,-1.4679,-0.80883,-2582.5
10,-7.0816,-0.79293,-703.25
5.4983,10,9.5705,-174.62
-0.75859,4.8518,-7.042,-2599.1
-7.7031,5.4823,-0.82538,-2688
-7.0867,-1.414,-7.0751,-2702.3
-7.1137,-0.81111,-7.708,-2676
-0.826,5.5078,-7.7221,-2661.9
-7.0972,-1.4175,-0.78611,-2694.7
-7.6713,5.4933,5.4997,-2650
-7.0729,10,-7.0828,-702.8
-0.7547,5.4751,-1.4067,-2630
-1.4062,5.4683,-0.8161,-2682.2
-7.0739,-1.4224,5.527,-2644.1
4.8928,-7.0998,-7.0327,-2579.6
5.4581,-7.0378,-7.6807,-2598.6
-7.0643,-0.82427,-7.7145,-2677.7
-7.7195,-0.80244,5.5325,-2626.9
-7.7523,-7.0754,-7.0873,-2642.5
-7.0672,-0.78671,-7.689,-2682.1
-0.80312,10,5.4788,-703.54
-7.0957,-0.78936,-7.7012,-2698.8
-7.0674,-0.76397,-1.4468,-2643.4
-7.0848,-1.4249,-7.0941,-2705.5
-0.80422,10,5.4848,-703.58
-7.0687,-0.80429,-7.7309,-2684.6
-7.1247,-1.4104,-0.81703,-2638.6
10,-7.0756,5.4879,-703.01
