-0.80935,-7.1083,-7.6873,-2671.9
-7.0858,10,-0.81189,-702.58
4.8691,5.4479,5.486,-2665.4
5.4895,-0.80689,10,-703.02
-1.4323,5.4807,-0.79567,-2706.5
-0.81118,-7.6868,-0.78911,-2685.5
-7.0752,4.8772,5.4862,-2694.1
5.488,5.4891,10,-703.19
-0.77994,-0.81373,-1.3987,-2666.4
-1.4327,5.5036,-0.79031,-2690.3
-1.4228,5.4774,-0.80944,-2705.3
10,-0.81118,-7.0812,-702.71
-0.8027,4.8376,-0.80288,-2694.7
-0.7763,-7.7562,5.4754,-2613.6
-7.0783,-7.0951,10,-702.39
10,5.4709,-7.0851,-702.52
4.8666,-0.80488,-0.82064,-2692.7
-1.4198,-7.0533,5.4783,-2678.5
-7.1374,-7.7177,5.4674,-2605.7
-7.0605,4.8828,-7.0618,-2656.7
5.4868,4.8702,-0.7771,-2686.5
-1.4167,5.469,-0.79036,-2697.4
-0.79658,4.8877,-0.79099,-2675.9
-7.6853,5.4867,-0.78603,-2684.2
9.9997,5.4811,-0.80048,-703.18
-0.83012,5.5135,-1.4107,-2644
-1.4326,5.4888,-0.80177,-2706
-7.0954,-7.6988,-0.83251,-2668.3
10,5.4905,5.4928,-702.43
-0.83901,5.4978,-1.421,-2653.4
-0.80446,5.4938,-1.4584,-2667.9
-7.7185,-7.0998,-0.84595,-2630.5
-7.0698,10,5.4939,-701.18
5.4893,5.4868,10,-703.27
-0.80932,-1.3948,-7.1282,-2612
-0.83703,4.8675,-0.80062,-2662.8
-7.1104,-7.0695,4.889,-2647.4
4.8483,5.4727,-7.0552,-2677.1
-0.80889,5.5061,-1.4205,-2688.8
-0.82818,5.4882,-1.4389,-2676.9
-7.7079,-7.0743,5.4709,-2701.8
-0.78867,4.8679,-0.78721,-2696
-0.81952,5.4686,-1.4449,-2677.7
-1.4524,5.4793,-0.78472,-2676.1
-1.4251,5.4925,-0.80896,-2703.7
-1.4135,5.5043,-0.80348,-2689.6
-1.4311,5.4857,-0.79694,-2707.3
-0.78222,4.8513,-0.81219,-2692.6
-0.80115,4.8643,-0.80789,-2705.9
-1.4284,5.4895,-0.80442,-2706.8
5.4991,4.842,-0.77683,-2674.4
-0.7785,4.8601,-0.78598,-2687.2
-7.7301,-0.79452,-7.0536,-2663.8
-7.6894,-7.0818,-0.77907,-2682.5
5.4679,10,-0.78611,-700.2
-1.4135,5.4985,-0.78829,-2692.1
-0.82242,-1.4109,-7.1103,-2663.6
-7.7065,-7.0738,-0.83263,-2672.4
9.5632,10,5.4834,-175.29
5.485,4.8243,5.5103,-2647.2
4.8343,-0.79893,-0.7753,-2670.3
-7.0896,-7.0849,-1.4306,-2706.8
-7.7357,-7.0739,5.4683,-2674.3
-0.79165,4.9049,-0.79297,-2630.3
10,-0.79528,5.4826,-703.53
-1.4051,-0.83786,-0.78032,-2637.9
-7.0728,-7.0767,10,-702.4
5.4997,10,-7.0859,-701.34
-0.81138,4.8639,-0.79196,-2701.8
-0.76713,-1.4327,5.496,-2666.7
-7.7,-0.82187,5.4438,-2643.1
5.4962,-7.0958,-7.7235,-2690.8
5.4861,10,9.5712,-175.06
5.4514,-1.3933,5.4849,-2643
-0.7976,-7.0722,10,-702.6
-1.427,5.4926,-0.79999,-2705.9
-0.77939,5.5157,-1.4248,-2661
-1.4062,5.4891,5.4669,-2687.6
-1.4266,5.4892,-0.78941,-2703.9
-7.7122,-7.0693,-0.78709,-2696.5
5.4698,10,-0.79784,-702.26
5.4455,5.4674,4.8573,-2656.6
-1.4307,-0.81725,-7.0967,-2693.3
-7.0246,-7.6817,-0.82833,-2552.8
-1.4344,5.4822,-0.80098,-2706.1
5.4758,5.4726,10,-702.44
-1.4251,5.4678,-0.7929,-2700
-7.0898,10,-7.091,-702.94
-0.80273,4.8784,-0.78174,-2683.8
5.4935,10,-7.0853,-702.76
-0.77861,4.8291,-0.79453,-2665
-1.4083,-0.79902,-0.81234,-2694.7
-1.4205,5.4957,-0.81095,-2699.4
10,-7.0882,-7.0887,-703.32
-1.4204,5.4487,-0.80583,-2669.8
-0.80778,-1.4076,-0.81505,-2689.9
-1.4337,5.4773,-0.80733,-2704
