29.91,192.76
0,200
0,200
30,200
29.325,145.98
0,200
30,200
30,200
0,200
0,200
0,200
0,200
0,200
0,200
4.7321,142.86
0,200
0,200
0,200
0,200
30,200
21.999,143.97
0,200
0,200
30,200
30,200
0,200
30,200
30,200
30,200
30,200
30,200
30,200
0,200
0,200
30,200
30,200
30,200
30,200
0,200
30,200
0,200
0,200
30,200
0,200
30,200
0,200
30,200
0,200
30,200
30,200
0,200
0,200
12.486,139.61
0,200
30,200
30,200
0,200
0,200
30,200
30,200
0,200
0,200
29.596,167.66
0,200
0,200
0,200
0,200
0,200
0,200
30,200
0,200
11.933,124.12
30,200
0,200
0,200
0,200
30,200
0,200
30,200
30,200
