0.079725,1
0.079702,1
0.079702,1
0.07974,1
0.079739,1
0.079705,1
0.079699,1
0.079705,1
0.07973,1
0.079683,1
0.079701,1
0.079664,1
0.079697,1
0.079683,1
0.079752,1
0.079687,1
0.079686,1
0.079712,1
0.079719,1
0.079721,1
0.079684,1
0.079728,1
0.079688,1
0.079708,1
0.079699,1
0.079696,1
0.079693,1
0.079721,1
0.079686,1
0.079652,1
0.079686,1
0.079695,1
0.079704,1
0.079688,1
0.079692,1
0.079691,1
0.079711,1
0.079712,1
0.079698,1
0.07971,1
0.079683,1
0.079705,1
0.079706,1
0.079702,1
0.0797,1
0.0797,1
0.079701,1
0.079781,0.99999
0.079694,1
0.079669,1
0.079691,1
0.079683,1
0.079697,1
0.079669,1
0.079698,1
0.079704,1
0.079707,1
0.079691,1
0.079707,1
0.079723,1
0.079708,1
0.079718,1
0.079687,1
0.079707,1
0.0797,1
0.079699,1
0.079649,1
0.0797,1
0.079686,1
0.079704,1
0.079712,1
0.079698,1
0.079716,1
0.079702,1
0.079717,1
0.079707,1
0.079701,1
0.079677,1
0.079697,1
0.079735,1
0.079696,1
0.079703,1
0.079705,1
0.079698,1
0.07971,1
0.079684,1
0.079683,1
0.079644,1
0.079698,1
0.079737,1
0.079687,1
0.079679,1
0.079652,1
0.079655,1
0.079703,1
0.079753,1
0.079701,1
0.079615,0.99999
0.079693,1
0.0797,1
