0.5,1
0.29535,0.98407
0.09641,0.9905
0.29843,0.99818
0.50485,0.98275
0.90104,0.9992
0.69985,0.99998
0.098941,0.99917
0.099983,1
0.49578,0.98692
0.69999,1
0.90402,0.98807
0.90389,0.98887
0.09956,0.99986
0.49994,1
0.092106,0.95481
0.90567,0.97647
0.099872,0.99999
0.8998,0.99997
0.1,1
0.49995,1
0.50465,0.98412
0.099255,0.99959
0.70011,0.99999
0.90299,0.99339
0.70414,0.98738
0.098943,0.99917
0.29987,0.99999
0.091682,0.94993
0.90595,0.97413
0.099546,0.99985
0.69957,0.99986
0.098843,0.99901
0.30019,0.99997
0.29791,0.99677
0.50359,0.99048
0.099872,0.99999
0.90287,0.99392
0.7,1
0.097615,0.9958
0.097299,0.99461
0.091781,0.95109
0.90128,0.99879
0.70487,0.9826
0.3,1
0.096403,0.99046
0.69975,0.99995
0.099239,0.99957
0.503,0.99336
0.70111,0.9991
0.90563,0.97681
0.90002,1
0.099008,0.99927
0.29069,0.93767
0.094302,0.97622
0.90559,0.97711
0.90196,0.99716
0.69993,1
0.09598,0.9881
0.5,1
0.099136,0.99945
0.50405,0.9879
0.69961,0.99989
0.90241,0.99572
0.30001,1
0.098769,0.99888
0.099879,0.99999
0.90314,0.99272
0.89755,0.99556
0.70022,0.99996
0.3,1
0.098583,0.99852
0.70254,0.99525
0.70398,0.98836
0.90009,0.99999
0.09871,0.99877
0.90143,0.99848
0.49768,0.99601
0.099351,0.99969
0.095028,0.98185
0.90382,0.98925
0.90543,0.97839
0.9003,0.99993
0.09908,0.99937
0.095732,0.9866
0.099669,0.99992
0.099891,0.99999
0.90279,0.99425
0.30015,0.99998
0.9,1
0.49989,0.99999
0.49563,0.98594
0.094952,0.9813
0.9033,0.99199
0.70347,0.99113
0.50499,0.98169
0.099701,0.99993
0.095701,0.9864
0.69971,0.99994
0.70023,0.99996
