0.50217,0.1254,-2.0013
0.50601,0.87653,-2.0131
0.49988,0.62754,-2.0184
0.502,0.87547,-2.0013
0.50275,0.37762,-2.0209
0.50406,0.87442,-2.0039
0.5053,0.37555,-2.0058
0.4983,0.62553,-2.0013
0.50759,0.87662,-2.0177
0.50115,0.62254,-2.0174
0.49679,0.62598,-2.0046
0.5049,0.87434,-2.0055
0.50317,0.87513,-2.0018
0.50877,0.87635,-2.0188
0.50271,0.87357,-2.0071
0.50603,0.87352,-2.0127
0.49868,0.62494,-2.0003
0.50556,0.87514,-2.0055
0.49912,0.12507,-2.0002
0.50646,0.12681,-2.0167
0.49307,0.12643,-2.0143
0.49255,0.12347,-2.0165
0.50848,0.12656,-2.0197
0.51341,0.62437,-2.0331
0.49237,0.62496,-2.0103
0.50004,0.12588,-2.0022
0.4974,0.62451,-2.0019
0.50284,0.6259,-2.0037
0.50323,0.87309,-2.0123
0.51076,0.62553,-2.0213
0.49679,0.37531,-2.0021
0.4941,0.12503,-2.0062
0.50774,0.12518,-2.0107
0.50284,0.37674,-2.01
0.50482,0.62502,-2.0041
0.51027,0.37357,-2.0246
0.49894,0.37426,-2.0018
0.50194,0.37681,-2.01
0.50515,0.87557,-2.0057
0.50151,0.87536,-2.0008
0.50173,0.12199,-2.0262
0.49487,0.87513,-2.0047
0.50269,0.37576,-2.0029
0.50307,0.62573,-2.0032
0.49535,0.12778,-2.0258
0.49957,0.37539,-2.0005
0.49736,0.87883,-2.0428
0.49901,0.37359,-2.0058
0.49146,0.62497,-2.0129
0.50371,0.62345,-2.0093
0.4968,0.62206,-2.0264
0.49609,0.87654,-2.0094
0.50422,0.37565,-2.0044
0.50626,0.62346,-2.0137
0.49811,0.12432,-2.0019
0.50883,0.12516,-2.0139
0.50436,0.37561,-2.0044
0.50236,0.12428,-2.0025
0.50151,0.12267,-2.0159
0.49771,0.8747,-2.0012
0.50342,0.62544,-2.0026
0.50593,0.37643,-2.0121
0.49738,0.37327,-2.0098
0.49742,0.62446,-2.002
0.48901,0.87723,-2.0355
0.50152,0.12671,-2.0087
0.49563,0.12514,-2.0034
0.50212,0.87474,-2.001
0.49151,0.37663,-2.0204
0.49276,0.37287,-2.0223
0.49836,0.87529,-2.0007
0.48321,0.87603,-2.0531
0.49602,0.62336,-2.0105
0.49867,0.12552,-2.0011
0.50531,0.12525,-2.0052
0.49604,0.62299,-2.0143
0.48648,0.87645,-2.0384
0.49628,0.12593,-2.0049
0.49485,0.126,-2.0076
0.49076,0.62448,-2.016
0.48776,0.62771,-2.0475
0.49533,0.3743,-2.0053
0.49438,0.12666,-2.0135
0.50305,0.37577,-2.0033
0.49567,0.87683,-2.0129
0.49693,0.37587,-2.0038
0.49385,0.37343,-2.0137
0.49319,0.87409,-2.0106
0.50971,0.62448,-2.0175
0.4927,0.87771,-2.0303
0.49178,0.62593,-2.0145
0.50212,0.6231,-2.011
0.50161,0.62822,-2.0299
0.50223,0.12728,-2.0157
0.50128,0.62676,-2.0091
0.51294,0.62753,-2.0479
0.49587,0.62394,-2.0062
0.49879,0.12537,-2.0006
0.49662,0.87463,-2.0024
0.50158,0.37497,-2.0004
