0.0797,1
0.079671,1
0.079719,1
0.079713,1
0.079762,0.99999
0.079684,1
0.080098,0.99977
0.079647,1
0.0797,1
0.079844,0.99997
0.079677,1
0.079706,1
0.079706,1
0.079668,1
0.079768,0.99999
0.079699,1
0.079891,0.99995
0.079755,1
0.079699,1
0.079707,1
0.079741,1
0.079792,0.99999
0.07976,0.99999
0.079759,0.99999
0.079713,1
0.079634,0.99999
0.07973,1
0.079938,0.99992
0.079737,1
0.079616,0.99999
0.079741,1
0.079655,1
0.0797,1
0.079753,1
0.079676,1
0.079754,1
0.07973,1
0.07966,1
0.079643,1
0.079693,1
0.079656,1
0.079673,1
0.079799,0.99999
0.079833,0.99997
0.079756,1
0.079651,1
0.079699,1
0.079551,0.99997
0.079646,1
0.079685,1
0.07973,1
0.079686,1
0.0797,1
0.079654,1
0.079697,1
0.079657,1
0.079748,1
0.079682,1
0.079692,1
0.079697,1
0.079737,1
0.079762,0.99999
0.079802,0.99998
0.079658,1
0.079666,1
0.079729,1
0.079748,1
0.079644,1
0.079707,1
0.079707,1
0.07967,1
0.079624,0.99999
0.079658,1
0.079693,1
0.079637,0.99999
0.079644,1
0.079834,0.99997
0.079679,1
0.079638,0.99999
0.07958,0.99998
0.07958,0.99998
0.079692,1
0.079704,1
0.079626,0.99999
0.079698,1
0.079702,1
0.079729,1
0.07972,1
0.079723,1
0.07968,1
0.079656,1
0.079609,0.99999
0.079667,1
0.079789,0.99999
0.079717,1
0.079659,1
0.079755,1
0.079704,1
0.079676,1
0.079698,1
