0.0797,1
0.079712,1
0.079693,1
0.079693,1
0.079674,1
0.079697,1
0.079652,1
0.079774,0.99999
0.079457,0.99991
0.079762,0.99999
0.079747,1
0.079683,1
0.079763,0.99999
0.079692,1
0.079705,1
0.079727,1
0.07974,1
0.079686,1
0.079537,0.99996
0.079741,1
0.079671,1
0.079662,1
0.079736,1
0.079729,1
0.079713,1
0.079713,1
0.079666,1
0.079973,0.99989
0.079576,0.99998
0.079693,1
0.079701,1
0.079726,1
0.079712,1
0.079657,1
0.079658,1
0.079678,1
0.07975,1
0.079629,0.99999
0.079789,0.99999
0.079746,1
0.079708,1
0.079678,1
0.079677,1
0.079763,0.99999
0.079728,1
0.07973,1
0.079572,0.99998
0.079696,1
0.079636,0.99999
0.0797,1
0.079606,0.99999
0.079753,1
0.079663,1
0.07967,1
0.07985,0.99997
0.079804,0.99998
0.079758,0.99999
0.079682,1
0.079714,1
0.079699,1
0.079637,0.99999
0.079729,1
0.07971,1
0.07973,1
0.079646,1
0.079656,1
0.0797,1
0.079668,1
0.079707,1
0.079703,1
0.079725,1
0.079914,0.99993
0.079899,0.99994
0.079792,0.99999
0.079661,1
0.079714,1
0.079724,1
0.079662,1
0.079702,1
0.079693,1
0.079649,1
0.0797,1
0.079768,0.99999
0.079713,1
0.079683,1
0.079701,1
0.07965,1
0.079902,0.99994
0.079697,1
0.079654,1
0.079746,1
0.079697,1
0.079662,1
0.079662,1
0.079654,1
0.079719,1
0.079666,1
0.079698,1
0.079693,1
0.079712,1
