0.07967,1
0.079673,1
0.079722,1
0.079711,1
0.079695,1
0.079754,1
0.079772,0.99999
0.079647,1
0.079627,0.99999
0.079667,1
0.079738,1
0.079578,0.99998
0.079764,0.99999
0.079683,1
0.079658,1
0.079666,1
0.079833,0.99997
0.079599,0.99998
0.07973,1
0.079677,1
0.079698,1
0.079706,1
0.079701,1
0.079616,0.99999
0.079697,1
0.079663,1
0.079775,0.99999
0.079617,0.99999
0.079685,1
0.079494,0.99994
0.079778,0.99999
0.079698,1
0.079591,0.99998
0.079662,1
0.079735,1
0.079917,0.99993
0.079769,0.99999
0.079719,1
0.079695,1
0.079723,1
0.079701,1
0.079681,1
0.079698,1
0.07941,0.99988
0.079643,1
0.07975,1
0.079715,1
0.079624,0.99999
0.079643,1
0.079504,0.99994
0.079744,1
0.079833,0.99997
0.079694,1
0.079684,1
0.079685,1
0.079575,0.99998
0.079848,0.99997
0.079663,1
0.079842,0.99997
0.079717,1
0.079678,1
0.079721,1
0.079675,1
0.079661,1
0.079763,0.99999
0.079707,1
0.07969,1
0.079678,1
0.079695,1
0.079698,1
0.079624,0.99999
0.079651,1
0.079698,1
0.079779,0.99999
0.07969,1
0.079797,0.99999
0.079936,0.99992
0.079668,1
0.079884,0.99995
0.079721,1
0.079621,0.99999
0.079561,0.99997
0.079731,1
0.079697,1
0.07957,0.99997
0.079622,0.99999
0.079796,0.99999
0.079651,1
0.079676,1
0.079785,0.99999
0.079631,0.99999
0.079688,1
0.079704,1
0.079711,1
0.07965,1
0.079731,1
0.079823,0.99998
0.079583,0.99998
0.079722,1
0.079709,1
