0.49808,0.99727
0.095549,0.98543
0.90447,0.98532
0.70228,0.99616
0.90003,1
0.099999,1
0.69998,1
0.50079,0.99954
0.90011,0.99999
0.89994,1
0.90462,0.98433
0.7,1
0.10005,1
0.29767,0.99599
0.092288,0.95682
0.90371,0.98986
0.90037,0.9999
0.90059,0.99974
0.097869,0.99664
0.69943,0.99976
0.90001,1
0.70404,0.98798
0.70054,0.99978
0.9035,0.99095
0.099146,0.99946
0.70189,0.99735
0.096378,0.99033
0.90898,0.94183
0.90301,0.99331
0.29867,0.99869
0.3,1
0.095832,0.98722
0.29981,0.99997
0.50213,0.99665
0.7,1
0.90026,0.99995
0.90428,0.9865
0.30001,1
0.09792,0.9968
0.098548,0.99844
0.90847,0.94807
0.90282,0.99414
0.90033,0.99992
0.30001,1
0.097572,0.99565
0.097948,0.99689
0.29817,0.99753
0.69663,0.99162
0.09942,0.99975
0.9049,0.98239
0.099977,1
0.29827,0.99778
0.29989,0.99999
0.90839,0.94912
0.90317,0.9926
0.90024,0.99996
0.099976,1
0.096998,0.99335
0.3,1
0.70525,0.97977
0.90037,0.9999
0.29825,0.99773
0.70016,0.99998
0.29996,1
0.099988,1
0.49987,0.99999
0.90328,0.99204
0.90202,0.99698
0.90083,0.9995
0.29662,0.99156
0.095283,0.98365
0.29996,1
0.70213,0.99665
0.70586,0.97489
0.90036,0.9999
0.9,1
0.099916,0.99999
0.90006,1
0.29519,0.98301
0.90542,0.97843
0.9004,0.99988
0.90008,1
0.099729,0.99995
0.098485,0.9983
0.4998,0.99997
0.90226,0.99622
0.90063,0.99971
0.69998,1
0.69948,0.9998
0.099116,0.99942
0.10002,1
0.10392,0.98869
0.90492,0.98222
0.70605,0.97327
0.5,1
0.29541,0.98452
0.097223,0.9943
0.8988,0.99894
0.70229,0.99613
0.30424,0.98676
